Year,Month,Entity ID,Entity Name,Plant Producer Type,Plant Name,Plant State,Plant ID,Generator ID,"
Net Summer Capacity (MW)",Technology,Energy Source Code,Prime Mover Code
2020,5,6526,FirstEnergy Generation Corp,IPP,FirstEnergy W H Sammis,OH,2866,1,180.0,Conventional Steam Coal,BIT,ST
2020,5,6526,FirstEnergy Generation Corp,IPP,FirstEnergy W H Sammis,OH,2866,2,180.0,Conventional Steam Coal,BIT,ST
2020,5,6526,FirstEnergy Generation Corp,IPP,FirstEnergy W H Sammis,OH,2866,3,180.0,Conventional Steam Coal,BIT,ST
2020,5,6526,FirstEnergy Generation Corp,IPP,FirstEnergy W H Sammis,OH,2866,4,180.0,Conventional Steam Coal,BIT,ST
2020,6,58620,AEP Generation Resources Inc,IPP,Conesville,OH,2840,4,780.0,Conventional Steam Coal,BIT,ST
2020,6,7483,City of Grand Haven - (MI),Electric Utility,Grand Haven Diesel Plant,MI,1826,1,8.4,Natural Gas Internal Combustion Engine,NG,IC
2020,6,7483,City of Grand Haven - (MI),Electric Utility,J B Sims,MI,1825,3,69.1,Conventional Steam Coal,BIT,ST
2020,6,14268,City of Owensboro - (KY),Electric Utility,Elmer Smith,KY,1374,1,137.0,Conventional Steam Coal,BIT,ST
2020,6,14268,City of Owensboro - (KY),Electric Utility,Elmer Smith,KY,1374,2,262.8,Conventional Steam Coal,BIT,ST
2020,6,4161,Constellation Power Source Gen,IPP,Notch Cliff,MD,1555,GT1,14.0,Natural Gas Fired Combustion Turbine,NG,GT
2020,6,4161,Constellation Power Source Gen,IPP,Notch Cliff,MD,1555,GT2,14.0,Natural Gas Fired Combustion Turbine,NG,GT
2020,6,4161,Constellation Power Source Gen,IPP,Notch Cliff,MD,1555,GT3,14.0,Natural Gas Fired Combustion Turbine,NG,GT
2020,6,4161,Constellation Power Source Gen,IPP,Notch Cliff,MD,1555,GT4,14.0,Natural Gas Fired Combustion Turbine,NG,GT
2020,6,4161,Constellation Power Source Gen,IPP,Notch Cliff,MD,1555,GT5,14.6,Natural Gas Fired Combustion Turbine,NG,GT
2020,6,4161,Constellation Power Source Gen,IPP,Notch Cliff,MD,1555,GT6,15.6,Natural Gas Fired Combustion Turbine,NG,GT
2020,6,4161,Constellation Power Source Gen,IPP,Notch Cliff,MD,1555,GT7,14.5,Natural Gas Fired Combustion Turbine,NG,GT
2020,6,4161,Constellation Power Source Gen,IPP,Notch Cliff,MD,1555,GT8,16.0,Natural Gas Fired Combustion Turbine,NG,GT
2020,6,4161,Constellation Power Source Gen,IPP,Westport,MD,1560,GT5,115.8,Natural Gas Fired Combustion Turbine,NG,GT
2020,6,5860,Empire District Electric Co,Electric Utility,Asbury,MO,2076,1,198.0,Conventional Steam Coal,SUB,ST
2020,6,6035,Exelon Power,IPP,Fairless Hills,PA,7701,A,30.0,Landfill Gas,LFG,ST
2020,6,6035,Exelon Power,IPP,Fairless Hills,PA,7701,B,30.0,Landfill Gas,LFG,ST
2020,6,6035,Exelon Power,IPP,Pennsbury,PA,7690,1,2.0,Landfill Gas,LFG,GT
2020,6,6035,Exelon Power,IPP,Pennsbury,PA,7690,2,2.0,Landfill Gas,LFG,GT
2020,6,60422,H.A. Wagner LLC,IPP,Herbert A Wagner,MD,1554,2,118.0,Conventional Steam Coal,RC,ST
2020,6,11820,Massachusetts Inst of Tech,Commercial,Mass Inst Tech Cntrl Utilities/Cogen Plt,MA,54907,CTG1,19.0,Natural Gas Fired Combustion Turbine,NG,GT
2020,8,14328,Pacific Gas & Electric Co.,Electric Utility,Cow Creek,CA,229,1,0.9,Conventional Hydroelectric,WAT,HY
2020,8,14328,Pacific Gas & Electric Co.,Electric Utility,Cow Creek,CA,229,2,0.9,Conventional Hydroelectric,WAT,HY
2020,9,9379,"Inter-Power/AhlCon Partners, L.P.",IPP,Colver Power Project,PA,10143,COLV,110.0,Conventional Steam Coal,WC,ST
2020,9,14173,Oroville Cogeneration LP,Industrial,Oroville Cogeneration LP,CA,54477,GEN1,1.1,Natural Gas Internal Combustion Engine,NG,IC
2020,9,14173,Oroville Cogeneration LP,Industrial,Oroville Cogeneration LP,CA,54477,GEN2,1.1,Natural Gas Internal Combustion Engine,NG,IC
2020,9,14173,Oroville Cogeneration LP,Industrial,Oroville Cogeneration LP,CA,54477,GEN3,1.1,Natural Gas Internal Combustion Engine,NG,IC
2020,9,14173,Oroville Cogeneration LP,Industrial,Oroville Cogeneration LP,CA,54477,GEN4,1.1,Natural Gas Internal Combustion Engine,NG,IC
2020,9,14173,Oroville Cogeneration LP,Industrial,Oroville Cogeneration LP,CA,54477,GEN5,1.1,Natural Gas Internal Combustion Engine,NG,IC
2020,9,14173,Oroville Cogeneration LP,Industrial,Oroville Cogeneration LP,CA,54477,GEN6,1.1,Natural Gas Internal Combustion Engine,NG,IC
2020,9,14173,Oroville Cogeneration LP,Industrial,Oroville Cogeneration LP,CA,54477,GEN7,1.1,Natural Gas Internal Combustion Engine,NG,IC
2020,10,55739,Edgecombe Operating Services LLC,Electric CHP,Edgecombe Genco LLC,NC,10384,GEN1,57.8,Conventional Steam Coal,BIT,ST
2020,10,55739,Edgecombe Operating Services LLC,Electric CHP,Edgecombe Genco LLC,NC,10384,GEN2,57.8,Conventional Steam Coal,BIT,ST
2020,10,189,PowerSouth Energy Cooperative,Electric Utility,Charles R Lowman,AL,56,1,80.0,Conventional Steam Coal,BIT,ST
2020,10,189,PowerSouth Energy Cooperative,Electric Utility,Charles R Lowman,AL,56,2,238.0,Conventional Steam Coal,BIT,ST
2020,10,189,PowerSouth Energy Cooperative,Electric Utility,Charles R Lowman,AL,56,3,238.0,Conventional Steam Coal,BIT,ST
2020,11,56778,Bloom Energy 2009 PPA,IPP,Caltech Central,CA,57460,CL00,0.1,Other Waste Biomass,OBG,FC
2020,11,56778,Bloom Energy 2009 PPA,IPP,Caltech Central,CA,57460,CL01,0.1,Other Waste Biomass,OBG,FC
2020,11,56778,Bloom Energy 2009 PPA,IPP,Caltech Central,CA,57460,CL02,0.1,Other Waste Biomass,OBG,FC
2020,11,56778,Bloom Energy 2009 PPA,IPP,Caltech Central,CA,57460,CL03,0.1,Other Waste Biomass,OBG,FC
2020,11,56778,Bloom Energy 2009 PPA,IPP,Caltech Central,CA,57460,CL04,0.1,Other Waste Biomass,OBG,FC
2020,11,56778,Bloom Energy 2009 PPA,IPP,Caltech Central,CA,57460,CL05,0.1,Other Waste Biomass,OBG,FC
2020,11,56778,Bloom Energy 2009 PPA,IPP,Caltech Central,CA,57460,CL06,0.1,Other Waste Biomass,OBG,FC
2020,11,56778,Bloom Energy 2009 PPA,IPP,Caltech Central,CA,57460,CL07,0.1,Other Waste Biomass,OBG,FC
2020,11,56778,Bloom Energy 2009 PPA,IPP,Caltech Central,CA,57460,CL08,0.1,Other Waste Biomass,OBG,FC
2020,11,56778,Bloom Energy 2009 PPA,IPP,Caltech Central,CA,57460,CL09,0.1,Other Waste Biomass,OBG,FC
2020,11,56778,Bloom Energy 2009 PPA,IPP,Caltech Central,CA,57460,CL10,0.1,Other Waste Biomass,OBG,FC
2020,12,22148,AES Alamitos LLC,IPP,AES Alamitos LLC,CA,315,3,332.0,Natural Gas Steam Turbine,NG,ST
2020,12,22148,AES Alamitos LLC,IPP,AES Alamitos LLC,CA,315,4,335.0,Natural Gas Steam Turbine,NG,ST
2020,12,22148,AES Alamitos LLC,IPP,AES Alamitos LLC,CA,315,5,485.0,Natural Gas Steam Turbine,NG,ST
2020,12,23693,AES Huntington Beach LLC,IPP,AES Huntington Beach LLC,CA,335,2,225.8,Natural Gas Steam Turbine,NG,ST
2020,12,22484,AES Redondo Beach LLC,IPP,AES Redondo Beach LLC,CA,356,5,175.0,Natural Gas Steam Turbine,NG,ST
2020,12,22484,AES Redondo Beach LLC,IPP,AES Redondo Beach LLC,CA,356,6,175.0,Natural Gas Steam Turbine,NG,ST
2020,12,22484,AES Redondo Beach LLC,IPP,AES Redondo Beach LLC,CA,356,8,480.0,Natural Gas Steam Turbine,NG,ST
2020,12,17833,City Utilities of Springfield - (MO),Electric Utility,James River Power Station,MO,2161,4,56.0,Natural Gas Steam Turbine,NG,ST
2020,12,17833,City Utilities of Springfield - (MO),Electric Utility,James River Power Station,MO,2161,5,97.0,Natural Gas Steam Turbine,NG,ST
2020,12,6452,Florida Power & Light Co,Electric Utility,Indiantown Cogeneration LP,FL,50976,GEN1,330.0,Conventional Steam Coal,BIT,ST
2020,12,15908,"GenOn California South, LP",IPP,Ellwood,CA,8076,01,54.0,Natural Gas Fired Combustion Turbine,NG,GT
2020,12,9210,International Paper Co-Riegelwood,Industrial,International Paper Riegelwood Mill,NC,54656,NO 1,7.8,Wood/Wood Waste Biomass,BLQ,ST
2020,12,50006,Invista,Industrial,Camden South Carolina,SC,10795,GEN1,5.5,Natural Gas Steam Turbine,NG,ST
2020,12,50006,Invista,Industrial,Camden South Carolina,SC,10795,GEN2,5.5,Natural Gas Steam Turbine,NG,ST
2020,12,56155,Lansing Board of Water and Light,Electric Utility,Eckert Station,MI,1831,4,64.0,Conventional Steam Coal,SUB,ST
2020,12,56155,Lansing Board of Water and Light,Electric Utility,Eckert Station,MI,1831,5,63.1,Conventional Steam Coal,SUB,ST
2020,12,56155,Lansing Board of Water and Light,Electric Utility,Eckert Station,MI,1831,6,62.8,Conventional Steam Coal,SUB,ST
2020,12,11479,Madison Gas & Electric Co,Electric Utility,Fitchburg,WI,3991,1,16.6,Natural Gas Fired Combustion Turbine,NG,GT
2020,12,11479,Madison Gas & Electric Co,Electric Utility,Fitchburg,WI,3991,2,15.8,Natural Gas Fired Combustion Turbine,NG,GT
2020,12,11479,Madison Gas & Electric Co,Electric Utility,Nine Springs,WI,9674,GT1,12.5,Natural Gas Fired Combustion Turbine,NG,GT
2020,12,11479,Madison Gas & Electric Co,Electric Utility,Sycamore (WI),WI,3993,1,11.4,Natural Gas Fired Combustion Turbine,NG,GT
2020,12,11479,Madison Gas & Electric Co,Electric Utility,Sycamore (WI),WI,3993,2,16.9,Natural Gas Fired Combustion Turbine,NG,GT
2020,12,12199,Montana-Dakota Utilities Co,Electric Utility,Lewis & Clark,MT,6089,1,53.1,Conventional Steam Coal,LIG,ST
2020,12,55269,NextEra Energy Duane Arnold LLC,IPP,Duane Arnold Energy Center,IA,1060,1,601.4,Nuclear,NUC,ST
2020,12,61013,Northern Westchester Hospital,Commercial,Northern Westchester Hospital,NY,61378,4,0.8,Petroleum Liquids,DFO,IC
2020,12,61013,Northern Westchester Hospital,Commercial,Northern Westchester Hospital,NY,61378,5,0.8,Petroleum Liquids,DFO,IC
2020,12,17718,Southwestern Public Service Co,Electric Utility,Plant X,TX,3485,2,90.0,Natural Gas Steam Turbine,NG,ST
2020,12,19099,TransAlta Centralia Gen LLC,IPP,Transalta Centralia Generation,WA,3845,1,670.0,Conventional Steam Coal,RC,ST
2020,12,20856,Wisconsin Power & Light Co,Electric Utility,Rock River,WI,4057,3,21.5,Natural Gas Fired Combustion Turbine,NG,GT
2020,12,20856,Wisconsin Power & Light Co,Electric Utility,Rock River,WI,4057,4,14.3,Natural Gas Fired Combustion Turbine,NG,GT
2020,12,20856,Wisconsin Power & Light Co,Electric Utility,Rock River,WI,4057,5,45.1,Natural Gas Fired Combustion Turbine,NG,GT
2020,12,20856,Wisconsin Power & Light Co,Electric Utility,Rock River,WI,4057,6,33.7,Natural Gas Fired Combustion Turbine,NG,GT
2020,12,20856,Wisconsin Power & Light Co,Electric Utility,Sheepskin,WI,4059,1,27.2,Natural Gas Fired Combustion Turbine,NG,GT
2021,1,3258,Central Iowa Power Cooperative,Electric Utility,Summit Lake,IA,1206,1,6.5,Natural Gas Fired Combined Cycle,NG,CA
2021,1,3258,Central Iowa Power Cooperative,Electric Utility,Summit Lake,IA,1206,2,6.5,Natural Gas Fired Combined Cycle,NG,CA
2021,1,3258,Central Iowa Power Cooperative,Electric Utility,Summit Lake,IA,1206,3,7.0,Natural Gas Fired Combined Cycle,NG,CA
2021,1,15908,"GenOn California South, LP",IPP,Ormond Beach,CA,350,1,741.0,Natural Gas Steam Turbine,NG,ST
2021,1,15908,"GenOn California South, LP",IPP,Ormond Beach,CA,350,2,750.0,Natural Gas Steam Turbine,NG,ST
2021,1,14328,Pacific Gas & Electric Co.,Electric Utility,Kilarc,CA,253,1,1.6,Conventional Hydroelectric,WAT,HY
2021,1,14328,Pacific Gas & Electric Co.,Electric Utility,Kilarc,CA,253,2,1.6,Conventional Hydroelectric,WAT,HY
2021,1,15248,Portland General Electric Co,Electric Utility,Boardman,OR,6106,1,585.0,Conventional Steam Coal,SUB,ST
2021,4,6028,Entergy Nuclear Indian Point 3,IPP,Indian Point 3,NY,8907,3,"1,037.8",Nuclear,NUC,ST
2021,5,58435,Collinwood BioEnergy,Industrial,Collinwood BioEnergy Facility,OH,58439,CBE01,1.0,Other Waste Biomass,OBG,IC
2021,5,50161,FirstEnergy Nuclear Operating Company,IPP,Beaver Valley,PA,6040,1,907.0,Nuclear,NUC,ST
2021,5,16721,S D Warren Co.- Westbrook,Industrial,S D Warren Westbrook,ME,50447,GN18,0.4,Conventional Hydroelectric,WAT,HY
2021,5,16721,S D Warren Co.- Westbrook,Industrial,S D Warren Westbrook,ME,50447,GN19,0.4,Conventional Hydroelectric,WAT,HY
2021,5,16721,S D Warren Co.- Westbrook,Industrial,S D Warren Westbrook,ME,50447,GN20,0.4,Conventional Hydroelectric,WAT,HY
2021,6,6526,FirstEnergy Generation Corp,IPP,FirstEnergy Eastlake,OH,2837,6,24.0,Petroleum Liquids,DFO,GT
2021,6,14232,Otter Tail Power Co,Electric Utility,Hoot Lake,MN,1943,2,58.0,Conventional Steam Coal,SUB,ST
2021,6,14232,Otter Tail Power Co,Electric Utility,Hoot Lake,MN,1943,3,80.0,Conventional Steam Coal,SUB,ST
2021,6,14232,Otter Tail Power Co,Electric Utility,Hoot Lake,MN,1943,D1,0.2,Petroleum Liquids,DFO,IC
2021,6,14232,Otter Tail Power Co,Electric Utility,Hoot Lake,MN,1943,D2,0.1,Petroleum Liquids,DFO,IC
2021,6,15452,PSEG Power Connecticut LLC,IPP,Bridgeport Station,CT,568,3,383.4,Conventional Steam Coal,SUB,ST
2021,6,18454,Tampa Electric Co,Electric Utility,Big Bend,FL,645,ST2,385.0,Conventional Steam Coal,BIT,ST
2021,8,7080,Aclara Meters LLC,Industrial,General Electric Great Falls Upper Hydro,NH,10059,1575,1.6,Conventional Hydroelectric,WAT,HY
2021,8,7080,Aclara Meters LLC,Industrial,General Electric Great Falls Upper Hydro,NH,10059,500,0.5,Conventional Hydroelectric,WAT,HY
2021,9,17166,Sierra Pacific Power Co,Electric Utility,Fort Churchill,NV,2330,2,113.0,Natural Gas Steam Turbine,NG,ST
2021,10,50161,FirstEnergy Nuclear Operating Company,IPP,Beaver Valley,PA,6040,2,901.0,Nuclear,NUC,ST
2021,12,18301,City of Sumner - (IA),Electric Utility,Sumner,IA,1191,1,2.6,Petroleum Liquids,DFO,IC
2021,12,18301,City of Sumner - (IA),Electric Utility,Sumner,IA,1191,2,1.1,Petroleum Liquids,DFO,IC
2021,12,9417,Interstate Power and Light Co,Electric Utility,Burlington (IA),IA,1104,1,197.7,Conventional Steam Coal,SUB,ST
2021,12,12199,Montana-Dakota Utilities Co,Electric Utility,R M Heskett,ND,2790,1,29.5,Conventional Steam Coal,LIG,ST
2021,12,12199,Montana-Dakota Utilities Co,Electric Utility,R M Heskett,ND,2790,2,74.8,Conventional Steam Coal,LIG,ST
2022,1,59409,Eco Services Corp.,Industrial,Houston Plant,TX,52065,GEN2,1.5,All Other,WH,ST
2022,4,6452,Florida Power & Light Co,Electric Utility,Manatee,FL,6042,1,809.0,Petroleum Liquids,RFO,ST
2022,4,6452,Florida Power & Light Co,Electric Utility,Manatee,FL,6042,2,809.0,Petroleum Liquids,RFO,ST
2022,5,5109,DTE Electric Company,Electric Utility,River Rouge,MI,1740,3,272.0,Conventional Steam Coal,SUB,ST
2022,5,5109,DTE Electric Company,Electric Utility,St Clair,MI,1743,2,154.0,Conventional Steam Coal,RC,ST
2022,5,5109,DTE Electric Company,Electric Utility,St Clair,MI,1743,3,160.0,Conventional Steam Coal,RC,ST
2022,5,5109,DTE Electric Company,Electric Utility,St Clair,MI,1743,6,311.0,Conventional Steam Coal,RC,ST
2022,5,5109,DTE Electric Company,Electric Utility,St Clair,MI,1743,7,440.0,Conventional Steam Coal,RC,ST
2022,5,5109,DTE Electric Company,Electric Utility,Trenton Channel,MI,1745,9,495.0,Conventional Steam Coal,SUB,ST
2022,6,11241,Entergy Louisiana LLC,Electric Utility,Sterlington,LA,1404,7A,47.6,Natural Gas Fired Combined Cycle,NG,CT
2022,6,56192,Entergy Nuclear Palisades LLC,IPP,Palisades,MI,1715,1,804.2,Nuclear,NUC,ST
2022,6,55937,Entergy Texas Inc.,Electric Utility,Sabine,TX,3459,1,212.0,Natural Gas Steam Turbine,NG,ST
2022,8,6909,Gainesville Regional Utilities,Electric Utility,Deerhaven Generating Station,FL,663,1,75.0,Natural Gas Steam Turbine,NG,ST
2022,8,60791,Monroe County (NY),Commercial,Iola Powerhouse & Cogeneration Facility,NY,62424,1,1.4,Natural Gas Internal Combustion Engine,NG,IC
2022,8,60791,Monroe County (NY),Commercial,Iola Powerhouse & Cogeneration Facility,NY,62424,2,1.4,Natural Gas Internal Combustion Engine,NG,IC
2022,8,60791,Monroe County (NY),Commercial,Iola Powerhouse & Cogeneration Facility,NY,62424,3,1.4,Natural Gas Internal Combustion Engine,NG,IC
2022,12,15470,"Duke Energy Indiana, LLC",Electric Utility,R Gallagher,IN,1008,2,140.0,Conventional Steam Coal,BIT,ST
2022,12,15470,"Duke Energy Indiana, LLC",Electric Utility,R Gallagher,IN,1008,4,140.0,Conventional Steam Coal,BIT,ST
2022,12,5701,El Paso Electric Co,Electric Utility,Newman,TX,3456,1,74.0,Natural Gas Steam Turbine,NG,ST
2022,12,5701,El Paso Electric Co,Electric Utility,Newman,TX,3456,2,76.0,Natural Gas Steam Turbine,NG,ST
2022,12,5701,El Paso Electric Co,Electric Utility,Rio Grande,NM,2444,6,45.0,Natural Gas Steam Turbine,NG,ST
2022,12,5701,El Paso Electric Co,Electric Utility,Rio Grande,NM,2444,7,46.0,Natural Gas Steam Turbine,NG,ST
2022,12,13781,Northern States Power Co - Minnesota,Electric Utility,French Island,WI,4005,3,61.0,Petroleum Liquids,DFO,GT
2022,12,13781,Northern States Power Co - Minnesota,Electric Utility,French Island,WI,4005,4,61.0,Petroleum Liquids,DFO,GT
2022,12,13781,Northern States Power Co - Minnesota,Electric Utility,Sherburne County,MN,6090,2,682.0,Conventional Steam Coal,SUB,ST
2022,12,15466,Public Service Co of Colorado,Electric Utility,Comanche (CO),CO,470,1,325.0,Conventional Steam Coal,SUB,ST
2022,12,17718,Southwestern Public Service Co,Electric Utility,Nichols,TX,3484,1,107.0,Natural Gas Steam Turbine,NG,ST
2022,12,30151,"Tri-State G & T Assn, Inc",Electric Utility,Nucla,CO,527,1,12.0,Conventional Steam Coal,BIT,ST
2022,12,30151,"Tri-State G & T Assn, Inc",Electric Utility,Nucla,CO,527,2,12.0,Conventional Steam Coal,BIT,ST
2022,12,30151,"Tri-State G & T Assn, Inc",Electric Utility,Nucla,CO,527,3,12.0,Conventional Steam Coal,BIT,ST
2022,12,30151,"Tri-State G & T Assn, Inc",Electric Utility,Nucla,CO,527,ST4,64.0,Conventional Steam Coal,BIT,ST
2022,12,19436,Union Electric Co - (MO),Electric Utility,Meramec,MO,2104,1,118.0,Natural Gas Steam Turbine,NG,ST
2022,12,19436,Union Electric Co - (MO),Electric Utility,Meramec,MO,2104,2,118.0,Natural Gas Steam Turbine,NG,ST
2022,12,19436,Union Electric Co - (MO),Electric Utility,Meramec,MO,2104,3,260.0,Conventional Steam Coal,SUB,ST
2022,12,19436,Union Electric Co - (MO),Electric Utility,Meramec,MO,2104,4,334.0,Conventional Steam Coal,SUB,ST
2023,1,11135,City of Logan - (UT),Electric Utility,Hydro III,UT,3675,HY1,0.7,Conventional Hydroelectric,WAT,HY
2023,1,11135,City of Logan - (UT),Electric Utility,Hydro III,UT,3675,HY2,0.7,Conventional Hydroelectric,WAT,HY
2023,1,61956,South Nassau Communities Hospital,Commercial,South Nassau Communities Hospital,NY,62447,1,1.1,Petroleum Liquids,DFO,IC
2023,1,61956,South Nassau Communities Hospital,Commercial,South Nassau Communities Hospital,NY,62447,2,0.8,Petroleum Liquids,DFO,IC
2023,1,61956,South Nassau Communities Hospital,Commercial,South Nassau Communities Hospital,NY,62447,3,1.0,Petroleum Liquids,DFO,IC
2023,3,57173,AC Landfill Energy LLC,IPP,AC Landfill Energy LLC,NJ,57845,UNIT1,1.5,Landfill Gas,LFG,IC
2023,3,57173,AC Landfill Energy LLC,IPP,AC Landfill Energy LLC,NJ,57845,UNIT2,1.8,Landfill Gas,LFG,IC
2023,3,57173,AC Landfill Energy LLC,IPP,AC Landfill Energy LLC,NJ,57845,UNIT3,1.8,Landfill Gas,LFG,IC
2023,3,13399,Nevada Cogeneration Assoc # 1,Electric CHP,Nevada Cogen Assoc#1 GarnetVly,NV,54350,GTA,20.5,Natural Gas Fired Combined Cycle,NG,CT
2023,3,13399,Nevada Cogeneration Assoc # 1,Electric CHP,Nevada Cogen Assoc#1 GarnetVly,NV,54350,GTB,20.5,Natural Gas Fired Combined Cycle,NG,CT
2023,3,13399,Nevada Cogeneration Assoc # 1,Electric CHP,Nevada Cogen Assoc#1 GarnetVly,NV,54350,GTC,20.5,Natural Gas Fired Combined Cycle,NG,CT
2023,3,13399,Nevada Cogeneration Assoc # 1,Electric CHP,Nevada Cogen Assoc#1 GarnetVly,NV,54350,STM,24.0,Natural Gas Fired Combined Cycle,NG,CA
2023,3,13365,Nevada Cogeneration Assoc # 2,Electric CHP,Nevada Cogen Associates 2 Black Mountain,NV,54349,GTA,21.7,Natural Gas Fired Combined Cycle,NG,CT
2023,3,13365,Nevada Cogeneration Assoc # 2,Electric CHP,Nevada Cogen Associates 2 Black Mountain,NV,54349,GTB,21.7,Natural Gas Fired Combined Cycle,NG,CT
2023,3,13365,Nevada Cogeneration Assoc # 2,Electric CHP,Nevada Cogen Associates 2 Black Mountain,NV,54349,GTC,21.7,Natural Gas Fired Combined Cycle,NG,CT
2023,3,13365,Nevada Cogeneration Assoc # 2,Electric CHP,Nevada Cogen Associates 2 Black Mountain,NV,54349,STM,28.0,Natural Gas Fired Combined Cycle,NG,CA
2023,5,4254,Consumers Energy Co,Electric Utility,Dan E Karn,MI,1702,1A,127.5,Conventional Steam Coal,SUB,ST
2023,5,4254,Consumers Energy Co,Electric Utility,Dan E Karn,MI,1702,1B,127.5,Conventional Steam Coal,SUB,ST
2023,5,4254,Consumers Energy Co,Electric Utility,Dan E Karn,MI,1702,2A,130.0,Conventional Steam Coal,SUB,ST
2023,5,4254,Consumers Energy Co,Electric Utility,Dan E Karn,MI,1702,2B,130.0,Conventional Steam Coal,SUB,ST
2023,6,18488,City of Taunton,Electric Utility,Cleary Flood,MA,1682,8,26.0,Petroleum Liquids,RFO,ST
2023,6,12685,Entergy Mississippi LLC,Electric Utility,Baxter Wilson,MS,2050,1,529.8,Natural Gas Steam Turbine,NG,ST
2023,9,17166,Sierra Pacific Power Co,Electric Utility,Brunswick,NV,6510,1,2.0,Petroleum Liquids,DFO,IC
2023,9,17166,Sierra Pacific Power Co,Electric Utility,Brunswick,NV,6510,2,2.0,Petroleum Liquids,DFO,IC
2023,9,17166,Sierra Pacific Power Co,Electric Utility,Brunswick,NV,6510,3,2.0,Petroleum Liquids,DFO,IC
2023,10,18715,Texas Municipal Power Agency,Electric Utility,Gibbons Creek,TX,6136,1,470.0,Conventional Steam Coal,SUB,ST
2023,11,13781,Northern States Power Co - Minnesota,Electric Utility,Cornell,WI,6086,1,6.2,Conventional Hydroelectric,WAT,HY
2023,11,13781,Northern States Power Co - Minnesota,Electric Utility,Cornell,WI,6086,2,6.4,Conventional Hydroelectric,WAT,HY
2023,11,13781,Northern States Power Co - Minnesota,Electric Utility,Cornell,WI,6086,3,6.9,Conventional Hydroelectric,WAT,HY
2023,11,13781,Northern States Power Co - Minnesota,Electric Utility,Cornell,WI,6086,4,0.4,Conventional Hydroelectric,WAT,HY
2023,12,5860,Empire District Electric Co,Electric Utility,Empire Energy Center,MO,6223,1,82.0,Natural Gas Fired Combustion Turbine,NG,GT
2023,12,13781,Northern States Power Co - Minnesota,Electric Utility,Blue Lake,MN,8027,1,39.0,Petroleum Liquids,DFO,GT
2023,12,13781,Northern States Power Co - Minnesota,Electric Utility,Blue Lake,MN,8027,2,39.0,Petroleum Liquids,DFO,GT
2023,12,13781,Northern States Power Co - Minnesota,Electric Utility,Blue Lake,MN,8027,3,36.0,Petroleum Liquids,DFO,GT
2023,12,13781,Northern States Power Co - Minnesota,Electric Utility,Blue Lake,MN,8027,4,39.0,Petroleum Liquids,DFO,GT
2023,12,13781,Northern States Power Co - Minnesota,Electric Utility,French Island,WI,4005,1,9.0,Wood/Wood Waste Biomass,WDS,ST
2023,12,13781,Northern States Power Co - Minnesota,Electric Utility,French Island,WI,4005,2,7.0,Wood/Wood Waste Biomass,WDS,ST
2023,12,13781,Northern States Power Co - Minnesota,Electric Utility,Laverne Battery,MN,58579,1,1.0,Batteries,MWH,BA
2023,12,14063,Oklahoma Gas & Electric Co,Electric Utility,Horseshoe Lake,OK,2951,6,163.0,Natural Gas Steam Turbine,NG,ST
2023,12,14127,Omaha Public Power District,Electric Utility,North Omaha,NE,2291,1,64.8,Natural Gas Steam Turbine,NG,ST
2023,12,14127,Omaha Public Power District,Electric Utility,North Omaha,NE,2291,2,90.8,Natural Gas Steam Turbine,NG,ST
2023,12,14127,Omaha Public Power District,Electric Utility,North Omaha,NE,2291,3,86.0,Natural Gas Steam Turbine,NG,ST
2023,12,17633,Southern Indiana Gas & Elec Co,Electric Utility,A B Brown,IN,6137,1,245.0,Conventional Steam Coal,BIT,ST
2023,12,17633,Southern Indiana Gas & Elec Co,Electric Utility,A B Brown,IN,6137,2,245.0,Conventional Steam Coal,BIT,ST
2023,12,17633,Southern Indiana Gas & Elec Co,Electric Utility,F B Culley,IN,1012,2,90.0,Conventional Steam Coal,BIT,ST
2023,12,17718,Southwestern Public Service Co,Electric Utility,Nichols,TX,3484,2,106.0,Natural Gas Steam Turbine,NG,ST
2023,12,18642,Tennessee Valley Authority,Electric Utility,Bull Run,TN,3396,1,870.0,Conventional Steam Coal,BIT,ST
2024,1,11843,Maui Electric Co Ltd,Electric Utility,Kahului,HI,6056,1,4.7,Petroleum Liquids,RFO,ST
2024,1,11843,Maui Electric Co Ltd,Electric Utility,Kahului,HI,6056,2,4.8,Petroleum Liquids,RFO,ST
2024,1,11843,Maui Electric Co Ltd,Electric Utility,Kahului,HI,6056,3,11.0,Petroleum Liquids,RFO,ST
2024,1,11843,Maui Electric Co Ltd,Electric Utility,Kahului,HI,6056,4,11.9,Petroleum Liquids,RFO,ST
2024,6,11241,Entergy Louisiana LLC,Electric Utility,Waterford 1 & 2,LA,8056,2,427.5,Natural Gas Steam Turbine,NG,ST
2024,7,1951,White Pine Electric Power LLC,IPP,White Pine Electric Power,MI,10148,GEN3,18.0,Natural Gas Steam Turbine,NG,ST
2024,11,14328,Pacific Gas & Electric Co.,Electric Utility,Diablo Canyon,CA,6099,1,"1,122.0",Nuclear,NUC,ST
2024,12,16604,City of San Antonio - (TX),Electric Utility,J T Deely,TX,6181,1,420.0,Conventional Steam Coal,SUB,ST
2024,12,16604,City of San Antonio - (TX),Electric Utility,J T Deely,TX,6181,2,420.0,Conventional Steam Coal,SUB,ST
