Year,Month,Entity ID,Entity Name,Plant Producer Type,Plant Name,Plant State,Plant ID,Generator ID,"
Net Summer Capacity (MW)",Technology,Energy Source Code,Prime Mover Code,Status,"
Nameplate Capacity (MW)"
2020,6,59588,Lake Creek 3 Power Company LLC,IPP,Lake Creek,TX,3502,CT1,207,Natural Gas Fired Combustion Turbine,NG,GT,"(U) Under construction, less than or equal to 50 percent complete",235.5
2020,6,55983,Luminant Generation Company LLC,IPP,DeCordova Steam Electric Station,TX,8063,CT5,207,Natural Gas Fired Combustion Turbine,NG,GT,"(U) Under construction, less than or equal to 50 percent complete",235.5
2020,6,55983,Luminant Generation Company LLC,IPP,DeCordova Steam Electric Station,TX,8063,CT6,207,Natural Gas Fired Combustion Turbine,NG,GT,"(U) Under construction, less than or equal to 50 percent complete",235.5
2020,6,17539,South Carolina Electric&Gas Company,Electric Utility,V C Summer,SC,6127,3,1100,Nuclear,NUC,ST,"(U) Under construction, less than or equal to 50 percent complete",1100
2020,6,56883,Tradinghouse Power Company LLC,IPP,Tradinghouse,TX,3506,CT1,207,Natural Gas Fired Combustion Turbine,NG,GT,"(U) Under construction, less than or equal to 50 percent complete",235.5
2020,6,56883,Tradinghouse Power Company LLC,IPP,Tradinghouse,TX,3506,CT2,207,Natural Gas Fired Combustion Turbine,NG,GT,"(U) Under construction, less than or equal to 50 percent complete",235.5
2020,7,58758,CPV Smyth Generation Company LLC,IPP,CPV Smyth Generation Company LLC,VA,58878,1,989,Natural Gas Fired Combined Cycle,NG,CC,"(P) Planned for installation, but regulatory approvals not initiated",1017
2020,8,59844,"Blythe Solar III, LLC",IPP,"Blythe Solar III, LLC",CA,60094,BLCK2,31.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,31.2
2020,8,59845,"Blythe Solar IV, LLC",IPP,"Blythe Solar IV, LLC",CA,60095,BLCK2,31.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,31.2
2020,9,7277,Calpine Corporation,IPP,Buckeye Geothermal Power Plant,CA,57180,1,49.9,Geothermal,GEO,ST,(L) Regulatory approvals pending. Not under construction,56.9
2020,10,59844,"Blythe Solar III, LLC",IPP,"Blythe Solar III, LLC",CA,60094,BLCK3,31.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,31.2
2020,10,59845,"Blythe Solar IV, LLC",IPP,"Blythe Solar IV, LLC",CA,60095,BLCK3,31.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,31.2
2020,10,5580,"East Kentucky Power Coop, Inc",Electric Utility,Green Valley LFGTE,KY,56278,4,0.8,Landfill Gas,LFG,IC,"(P) Planned for installation, but regulatory approvals not initiated",0.8
2020,12,59844,"Blythe Solar III, LLC",IPP,"Blythe Solar III, LLC",CA,60094,BLCK4,31.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,31.2
2020,12,59845,"Blythe Solar IV, LLC",IPP,"Blythe Solar IV, LLC",CA,60095,BLCK4,31.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,31.2
2020,12,7277,Calpine Corporation,IPP,Telephone Flat,CA,55846,1,42,Geothermal,GEO,ST,"(P) Planned for installation, but regulatory approvals not initiated",49.9
2020,12,59365,Capital Power Corporation,IPP,"Nolin Hills Wind, LLC",OR,60070,GEN,350,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",350
2020,12,11208,Los Angeles Department of Water & Power,Electric Utility,Scattergood,CA,404,8,209.5,Natural Gas Fired Combined Cycle,NG,CC,"(P) Planned for installation, but regulatory approvals not initiated",209.5
2020,12,11208,Los Angeles Department of Water & Power,Electric Utility,Scattergood,CA,404,9,209.5,Natural Gas Fired Combined Cycle,NG,CC,"(P) Planned for installation, but regulatory approvals not initiated",108.8
2020,12,58842,Power Company of Wyoming LLC,IPP,Chokecherry and Sierra Madre Wind,WY,58987,I-B,813,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,813
2020,12,19316,Two Elk Generation Partners LP,IPP,Two Elk Generating Station,WY,55360,GEN1,275,Conventional Steam Coal,WC,ST,"(U) Under construction, less than or equal to 50 percent complete",320
2021,1,56794,CE Obsidian Energy LLC,IPP,Black Rock III,CA,57479,G303,60,Geothermal,GEO,ST,(T) Regulatory approvals received. Not under construction,70
2021,1,19876,Virginia Electric & Power Co,Electric Utility,VA Offshore Wind Project (VOWTAP),VA,59693,OSW1,12,Offshore Wind Turbine,WND,WS,(L) Regulatory approvals pending. Not under construction,12
2021,4,55927,Power4Georgians LLC,Electric Utility,Plant Washington,GA,56675,MAIN,850,Conventional Steam Coal,SUB,ST,(T) Regulatory approvals received. Not under construction,850
2021,5,16572,Salt River Project,Electric Utility,Copper Crossing Gen Station,AZ,58413,CCGS1,97,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",116
2021,5,16572,Salt River Project,Electric Utility,Copper Crossing Gen Station,AZ,58413,CCGS3,210,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",228
2022,5,16572,Salt River Project,Electric Utility,Copper Crossing Gen Station,AZ,58413,CCGS2,97,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",116
2022,5,16572,Salt River Project,Electric Utility,Copper Crossing Gen Station,AZ,58413,CCGS4,210,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",228
2022,6,55983,Luminant Generation Company LLC,IPP,Eagle Mountain,TX,3489,CT1,224.9,Natural Gas Fired Combined Cycle,NG,CT,(L) Regulatory approvals pending. Not under construction,235.5
2022,6,55983,Luminant Generation Company LLC,IPP,Eagle Mountain,TX,3489,CT2,224.9,Natural Gas Fired Combined Cycle,NG,CT,(L) Regulatory approvals pending. Not under construction,235.5
2022,6,55983,Luminant Generation Company LLC,IPP,Eagle Mountain,TX,3489,ST1,344.4,Natural Gas Fired Combined Cycle,NG,CA,(L) Regulatory approvals pending. Not under construction,382.5
2022,12,56943,Blackstone Wind Farm III LLC,IPP,Blackstone Wind Farm III,IL,57618,GEN1,200,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",200
2022,12,56944,Blackstone Wind Farm IV LLC,IPP,Blackstone Wind Farm IV,IL,57619,GEN1,100,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",100
2022,12,7277,Calpine Corporation,IPP,Four Mile Hill,CA,55845,1,42,Geothermal,GEO,ST,"(P) Planned for installation, but regulatory approvals not initiated",49.9
2022,12,58842,Power Company of Wyoming LLC,IPP,Chokecherry and Sierra Madre Wind,WY,58987,II-A,750,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,750
2022,12,56425,Simpson Ridge Wind Farm LLC,IPP,Simpson Ridge Wind Farm LLC,WY,57117,GEN 1,50,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",50
2023,5,16572,Salt River Project,Electric Utility,Copper Crossing Gen Station,AZ,58413,CCGS5,210,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",228
2023,5,18454,Tampa Electric Co,Electric Utility,Tampa Electric Co NA 2,FL,56352,2,204,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",220
2023,12,57470,"Noble Energy Systems, Inc.",IPP,Pea Patch Wind Farm,MD,58087,PEAP,50,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,50
2023,12,58842,Power Company of Wyoming LLC,IPP,Chokecherry and Sierra Madre Wind,WY,58987,II-B,750,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,750
2019,8,60571,AEP Onsite Partners,IPP,Lady Slipper Solar Array,MN,62414,PV1,4.5,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",4.5
2019,8,61344,Advanced Microgrid Solutions,IPP,HEBT WLA 1,CA,61721,WLA09,4.5,Batteries,MWH,BA,"(TS) Construction complete, but not yet in commercial operation",4.5
2019,8,221,"Alaska Village Elec Coop, Inc",Electric Utility,Quinhagak,AK,57057,3A,0.5,Petroleum Liquids,DFO,IC,"(TS) Construction complete, but not yet in commercial operation",0.5
2019,8,62627,Alchemy Renewable Energy,IPP,"TPE Pennsylvania Solar 1, LLC",PA,62686,PABOE,3.6,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",3.6
2019,8,15399,Avangrid Renewables LLC,IPP,Montague Wind Power Facility LLC,OR,58099,1,200.0,Onshore Wind Turbine,WND,WT,"(TS) Construction complete, but not yet in commercial operation",200.0
2019,8,57449,Borrego Solar Systems Inc,Industrial,Acushnet Ball Plant 2,MA,62835,ESS-1,1.0,Batteries,MWH,BA,"(V) Under construction, more than 50 percent complete",1.0
2019,8,57449,Borrego Solar Systems Inc,Industrial,Acushnet Ball Plant 2,MA,62835,ESS-2,0.5,Batteries,MWH,BA,"(V) Under construction, more than 50 percent complete",0.5
2019,8,62662,"Butter Solar, LLC",IPP,Cashton Solar,WI,62858,CAS3,2.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,2.0
2019,8,62662,"Butter Solar, LLC",IPP,Cumberland Solar,WI,62849,CUM4,2.5,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,2.5
2019,8,62662,"Butter Solar, LLC",IPP,Elroy Solar,WI,62868,ELR5,1.5,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,1.5
2019,8,62662,"Butter Solar, LLC",IPP,Fennimore Solar,WI,62847,FEN6,3.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,3.0
2019,8,62662,"Butter Solar, LLC",IPP,Forest City Solar,IA,62861,FOR7,3.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,3.0
2019,8,62662,"Butter Solar, LLC",IPP,New Lisbon Solar,WI,62848,NEW9,2.5,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,2.5
2019,8,62662,"Butter Solar, LLC",IPP,St. Charles Solar,MN,62869,STC10,2.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,2.0
2019,8,61934,CI III VK I TE Partnership LLC,IPP,Sage Solar I-III,UT,62399,77778,57.6,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",57.6
2019,8,58871,Citizens Enterprises Corporation,IPP,Citizens Imperial Solar,CA,62052,CIS1,30.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",30.0
2019,8,3913,City of Colby - (KS),Electric Utility,Colby City of,KS,1272,9,3.0,Petroleum Liquids,DFO,IC,"(V) Under construction, more than 50 percent complete",3.0
2019,8,16873,City of Sebewaing - (MI),Electric Utility,Pine Street,MI,7806,7,4.4,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",4.4
2019,8,16873,City of Sebewaing - (MI),Electric Utility,Pine Street,MI,7806,8,3.3,Natural Gas Internal Combustion Engine,NG,IC,"(TS) Construction complete, but not yet in commercial operation",3.3
2019,8,3265,Cleco Power LLC,Electric Utility,St. Mary Clean Energy Center,LA,60610,1,47.9,All Other,WH,OT,"(TS) Construction complete, but not yet in commercial operation",58.2
2019,8,4226,Consolidated Edison Co-NY Inc,Electric Utility,98th Street Battery Storage Station,NY,62839,ESS98,1.8,Batteries,MWH,BA,"(V) Under construction, more than 50 percent complete",2.0
2019,8,62648,"DG 1 Acquisition Co., LLC",IPP,"Solar Star Palo Alto I, LLC",CA,62732,SSPAI,1.3,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",1.3
2019,8,61610,"Delaware River Solar, LLC",IPP,Hickory Grove #1,NY,62831,25,2.0,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,2.0
2019,8,61610,"Delaware River Solar, LLC",IPP,Hickory Grove #2,NY,62832,309,1.7,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,1.7
2019,8,61610,"Delaware River Solar, LLC",IPP,Hospital Rd Community Solar Farm,NY,62155,9,1.4,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",1.4
2019,8,61610,"Delaware River Solar, LLC",IPP,Podunk Road,NY,62834,871,2.2,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",2.2
2019,8,57202,E&E Enterprises LLC,IPP,Allendorf,IA,56215,ET,1.8,Onshore Wind Turbine,WND,WT,"(TS) Construction complete, but not yet in commercial operation",2.0
2019,8,61420,ENGIE Storage Services NA LLC,Commercial,Pacific Union College BESS,CA,61795,12649,1.0,Batteries,MWH,BA,"(V) Under construction, more than 50 percent complete",1.0
2019,8,61404,Edenton Solar        ,IPP,Edenton Solar,NC,61781,EDE,5.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",5.0
2019,8,12685,Entergy Mississippi LLC,Electric Utility,Hinds Energy Facility,MS,55218,H04BS,36.4,Natural Gas Fired Combustion Turbine,NG,GT,"(V) Under construction, more than 50 percent complete",49.1
2019,8,58959,Freeport LNG Development L.P,Industrial,Freeport LP Pretreatment Facility,TX,59145,65GTG,77.5,Natural Gas Fired Combustion Turbine,NG,GT,"(V) Under construction, more than 50 percent complete",97.0
2019,8,60251,"GRP Franklin Renewable Energy Facility, LLC",IPP,GRP Franklin Renewable Energy Facility,GA,60550,GEN,58.0,Wood/Wood Waste Biomass,WDS,ST,"(TS) Construction complete, but not yet in commercial operation",58.0
2019,8,60846,"GRP Madison Renewable Energy Facility, LLC",IPP,GRP Madison Renewable Energy Facility,GA,61213,GEN,58.0,Wood/Wood Waste Biomass,WDS,ST,"(TS) Construction complete, but not yet in commercial operation",58.0
2019,8,7601,Green Mountain Power Corp,Electric Utility,GMP Solar/Storage-Essex,VT,62383,GMPBE,2.0,Batteries,MWH,BA,"(U) Under construction, less than or equal to 50 percent complete",2.0
2019,8,7601,Green Mountain Power Corp,Electric Utility,GMP Solar/Storage-Essex,VT,62383,GMPSE,4.5,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",4.5
2019,8,7601,Green Mountain Power Corp,Electric Utility,GMP Solar/Storage-Ferrisburgh,VT,62382,GMPBF,2.0,Batteries,MWH,BA,"(U) Under construction, less than or equal to 50 percent complete",2.0
2019,8,7601,Green Mountain Power Corp,Electric Utility,GMP Solar/Storage-Ferrisburgh,VT,62382,GMPSF,5.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",5.0
2019,8,7601,Green Mountain Power Corp,Electric Utility,GMP Solar/Storage-Milton,VT,62381,GMPBM,2.0,Batteries,MWH,BA,"(U) Under construction, less than or equal to 50 percent complete",2.0
2019,8,7601,Green Mountain Power Corp,Electric Utility,GMP Solar/Storage-Milton,VT,62381,GMPSM,5.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",5.0
2019,8,60025,Greenbacker Renewable Energy Corporation,IPP,"Camden Dam Solar, LLC",NC,62330,CMDND,5.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",5.0
2019,8,60025,Greenbacker Renewable Energy Corporation,IPP,"Jamesville Road Solar, LLC",NC,62329,JMVLR,5.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",5.0
2019,8,60025,Greenbacker Renewable Energy Corporation,IPP,"Mill Pond Solar, LLC",NC,62328,MLLPD,5.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",5.0
2019,8,62674,"Greenville NY 1, LLC",IPP,Greenville CSG,NY,62759,GV,2.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",2.0
2019,8,61456,"Hope Farm Solar, LLC",IPP,"Hope Farm Solar, LLC",RI,61840,HOPE,10.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",10.0
2019,8,9130,Hutchinson Utilities Comm,Electric Utility,Hutchinson Plant #1,MN,1980,11,9.8,Natural Gas Internal Combustion Engine,NG,IC,"(V) Under construction, more than 50 percent complete",9.8
2019,8,9130,Hutchinson Utilities Comm,Electric Utility,Hutchinson Plant #1,MN,1980,12,9.8,Natural Gas Internal Combustion Engine,NG,IC,"(V) Under construction, more than 50 percent complete",9.8
2019,8,62666,KDC Solar CSCP LLC,IPP,KDC Solar CSCP LLC,NJ,62746,CSCP,3.4,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",3.4
2019,8,59898,"Kawailoa Solar, LLC",IPP,Kawailoa Solar,HI,60125,KAWS,49.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",49.0
2019,8,60987,Lanikuhana Solar LLC,IPP,Lanikuhana Solar LLC,HI,58281,1,14.7,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",14.7
2019,8,61886,"Lockett Windfarm, LLC",IPP,Lockett Windfarm,TX,62356,LOC,183.8,Onshore Wind Turbine,WND,WT,"(TS) Construction complete, but not yet in commercial operation",183.8
2019,8,62037,MSC-Chisago02 LLC,IPP,MSC-Chisago02 LLC,MN,62538,52740,1.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",1.0
2019,8,62660,"MSC-Empire01, LLC",IPP,"MSC-Empire01, LLC",MN,62740,52784,1.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",1.0
2019,8,62035,MSC-Scott01 LLC,IPP,MSC-Scott01 LLC,MN,62535,52737,1.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",1.0
2019,8,11806,Massachusetts Mun Wholes Electric Co,Electric Utility,Berkshire Wind Power Project,MA,57721,HN-8,2.3,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",2.3
2019,8,11806,Massachusetts Mun Wholes Electric Co,Electric Utility,Berkshire Wind Power Project,MA,57721,HN-9,2.3,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",2.3
2019,8,61396,"Midway Wind, LLC",IPP,"Midway Wind, LLC",TX,61776,MIDWY,162.9,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",162.9
2019,8,56990,NJR Clean Energy Ventures Corporation,IPP,Garfield Solar,NJ,62680,GARFS,1.4,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",1.4
2019,8,56990,NJR Clean Energy Ventures Corporation,IPP,Garfield Solar,NJ,62680,GARMS,1.6,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",1.6
2019,8,56990,NJR Clean Energy Ventures Corporation,IPP,Milford Solar Farm (NJ) LLC,NJ,62637,MILFD,7.5,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",7.5
2019,8,62630,"NY Mooers I, LLC",IPP,Boas Rd #1 Community Solar Farm,NY,62530,496,2.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",2.0
2019,8,62631,"NY Mooers II, LLC",IPP,Boas Rd #2 Community Solar Farm,NY,62531,1010,2.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",2.0
2019,8,62632,"NY Mooers III, LLC",IPP,Boas Rd #3 Community Solar Farm,NY,62532,1011,2.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",2.0
2019,8,13206,Nantucket Electric Co,Electric Utility,Nantucket,MA,1615,18,13.5,Petroleum Liquids,DFO,GT,"(TS) Construction complete, but not yet in commercial operation",15.4
2019,8,13206,Nantucket Electric Co,Electric Utility,Nantucket,MA,1615,19,1.0,Petroleum Liquids,DFO,IC,"(TS) Construction complete, but not yet in commercial operation",1.0
2019,8,62149,Nautilus Goat Island Solar CSG LLC,IPP,Nautilus Goat Island Solar CSG LLC,RI,62672,GI,3.3,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",3.3
2019,8,13484,New York Methodist Hospital,IPP,New York Methodist Hospital,NY,52091,CCHEG,1.5,Petroleum Liquids,DFO,IC,"(TS) Construction complete, but not yet in commercial operation",1.5
2019,8,59170,"North American Biofuels, LLC",IPP,Morehead Generating Facility,KY,62641,M3516,1.4,Landfill Gas,LFG,IC,"(V) Under construction, more than 50 percent complete",1.4
2019,8,62691,Novel Martin Solar One LLC,IPP,Novel Martin Solar One LLC (McLeod),MN,62779,MART,1.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",1.0
2019,8,62644,OEE XXVIII LLC,Industrial,LafargeHolcim - Paulding Wind Project,OH,62752,L1,1.5,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",1.5
2019,8,62644,OEE XXVIII LLC,Industrial,LafargeHolcim - Paulding Wind Project,OH,62752,L2,1.5,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",1.5
2019,8,62644,OEE XXVIII LLC,Industrial,LafargeHolcim - Paulding Wind Project,OH,62752,L3,1.5,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",1.5
2019,8,62128,OEE XXX LLC,Industrial,Zephyr Wind Project - 2.0,OH,62653,T1,1.5,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",1.5
2019,8,62128,OEE XXX LLC,Industrial,Zephyr Wind Project - 2.0,OH,62653,T2,1.5,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",1.5
2019,8,62128,OEE XXX LLC,Industrial,Zephyr Wind Project - 2.0,OH,62653,T3,1.5,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",1.5
2019,8,61661,"Panda Solar NC 8, LLC",IPP,"Panda Solar NC 8, LLC",NC,62126,20052,2.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",2.0
2019,8,56545,Pattern Operators LP,IPP,"Grady Wind Energy Center, LLC",NM,60317,1,220.5,Onshore Wind Turbine,WND,WT,"(TS) Construction complete, but not yet in commercial operation",220.5
2019,8,62162,"RP Napa Solar 1, LLC",IPP,American Canyon Solar,CA,62687,RPNPA,1.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",1.0
2019,8,62162,"RP Napa Solar 1, LLC",IPP,American Canyon Solar,CA,62687,RPNPB,1.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",1.0
2019,8,62162,"RP Napa Solar 1, LLC",IPP,American Canyon Solar,CA,62687,RPNPC,1.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",1.0
2019,8,61614,Rollingstone Holdco LLC,IPP,Rollingstone Holdco CSG,MN,62037,ROLLI,5.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",5.0
2019,8,61588,"San Pablo Raceway, LLC",IPP,San Pablo Raceway,CA,62004,SPRWY,100.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",100.0
2019,8,61677,Sol Systems,IPP,Wendell Solar Farm LLC,NC,62595,10424,5.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",5.0
2019,8,61916,"Spencer-Tioga Solar, LLC",IPP,Pasto Solar,NY,62389,PASTO,16.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",16.0
2019,8,62123,"SunRaise Investments, LLC",IPP,Happy Hollow CSG,MA,62652,HHESS,3.3,Batteries,MWH,BA,"(TS) Construction complete, but not yet in commercial operation",3.3
2019,8,62123,"SunRaise Investments, LLC",IPP,Happy Hollow CSG,MA,62652,HHPV,5.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",5.0
2019,8,60947,Tesla Inc.,IPP,Pima Community College,AZ,62075,PV1,1.1,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",1.1
2019,8,61204,"Today's Power, Inc.",Commercial,Noland Wastewater Treatment Plant,AR,62682,FAYE1,5.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",5.0
2019,8,61204,"Today's Power, Inc.",Commercial,Noland Wastewater Treatment Plant,AR,62682,FAYEB,6.0,Batteries,MWH,BA,"(V) Under construction, more than 50 percent complete",6.0
2019,8,61204,"Today's Power, Inc.",Commercial,Westside Wastewater Treatment Plant,AR,62683,FAYW1,5.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",5.0
2019,8,61204,"Today's Power, Inc.",Commercial,Westside Wastewater Treatment Plant,AR,62683,FAYWB,6.0,Batteries,MWH,BA,"(V) Under construction, more than 50 percent complete",6.0
2019,8,61885,USS East Hauer Watt Solar CSG,IPP,USS East Hauer Watt CSG,MN,62362,USEHW,1.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",1.0
2019,8,61881,USS King 2 CSG,IPP,USS King 2 CSG,MN,62358,USK12,1.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",1.0
2019,8,61841,USS Lake Patterson Solar,IPP,USS Lake Patterson Solar CSG,MN,62337,USLP,1.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",1.0
2019,8,59764,"Waipio PV, LLC",IPP,Waipio Solar,HI,60024,WPO,45.9,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",45.9
2019,9,62139,"1025 Traveller Solar, LLC",IPP,"1025 Traveller Solar, LLC",NC,62660,1025,5.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",5.0
2019,9,62140,"1047 Little Mountain Solar, LLC",IPP,"1047 Little Mountain Solar, LLC",NC,62661,1047,3.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",3.0
2019,9,61608,"Agilon Energy Holdings II, LLC",IPP,Victoria City Power LLC,TX,61241,VC-1,43.0,Natural Gas Fired Combustion Turbine,NG,GT,"(V) Under construction, more than 50 percent complete",50.0
2019,9,61608,"Agilon Energy Holdings II, LLC",IPP,Victoria City Power LLC,TX,61241,VC-2,43.0,Natural Gas Fired Combustion Turbine,NG,GT,"(V) Under construction, more than 50 percent complete",50.0
2019,9,60877,Antelope DSR 3 LLC,IPP,Antelope DSR 3,CA,61265,ADSR3,20.0,Solar Photovoltaic,SUN,PV,"(TS) Construction complete, but not yet in commercial operation",20.0
2019,9,59714,Antrim Wind Energy LLC,IPP,Antrim Wind,NH,59953,AWND1,28.4,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",28.8
2019,9,15399,Avangrid Renewables LLC,IPP,Coyote Ridge,SD,61047,WT1,98.0,Onshore Wind Turbine,WND,WT,"(V) Under construction, more than 50 percent complete",98.0
2019,9,61745,"Burgaw Solar, LLC",IPP,"Burgaw Solar, LLC",NC,62240,1072,5.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",5.0
2019,9,62662,"Butter Solar, LLC",IPP,Arcadia Solar,WI,62744,A1,5.0,Solar Photovoltaic,SUN,PV,"(V) Under construction, more than 50 percent complete",5.0
2019,9,62772,CA ODEVI LLC,IPP,Windsor Floating Solar,CA,62902,WUS15,1.5,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,1.5
